"","text","emotion","polarity"
"2466"," you didnt take the correct amount of taxes out of my paycheck 2 weeks ago  so instead of correcting it then you wait 2","unknown","positive"
"2467","  
no it was not  i dont want to keep reaching in my pocket to see how long its taking wall clocks please","joy","neutral"
"2468"," yes yes i am where has it gone why did it leave will it be back","unknown","positive"
"2469"," yes i did thanks","unknown","positive"
"2470"," yes just making a deposit edu00a0u00bdedu00b8u008a","unknown","positive"
"2471"," atm jammed on cash deposit 3 months later they took the credit away with no notification and claim it isnt mine no help","unknown","neutral"
"2472"," yep by calling the loan company while sitting at the branch bankers desk you people need to get some satellites linked up","sadness","negative"
"2473"," thats great to hear which wells fargo store do you visit we want to share the feedback with the stor…","joy","positive"
"2474"," thanks for getting back to us enjoy the rest of your day dq","joy","positive"
"2475"," and that one never arrived either i was told 710 business days both times my card should of been here","unknown","positive"
"2476"," opened an acct w you all 1113 didnt receive my debit card called back 1220 to reorder the one that never got here","unknown","positive"
"2477"," why is your mobile check deposit function not allowing my pictures to work the pictures are 100 clear app needs work","unknown","positive"
"2478","also  still waiting for info about my favorite atm inside nyc subway at time sq that has gone missing what happen","unknown","positive"
"2479","wow great job  on the new and improved ipad app for mobilebanking  love it","joy","positive"
"2480","you guys have atms in staten island  ","unknown","positive"
"2481"," i lost out on 2200 rewards points due to customer service telling me my card was fine to use 3 times it is being reviewed edu00a0u00bdedu00b8u00a1","unknown","neutral"
"2482"," the one on randleman rd greensboro nc","unknown","positive"
"2483"," i have to do so over multiple days amp that costs me 250time again more money just forked over to a multibillion  corp","unknown","positive"
"2484"," ive been in an opportunity account for over a year and a half now so when i want to get more than 300 of my own money","sadness","neutral"
"2485"," somehow taking 250 from my hard earned money every time i use a nonwf atm is justifiable to you guys get w the times","sadness","negative"
"2486"," whats going on let us know if theres some way we can help for your privacy do not tweet any account n…","unknown","negative"
"2487"," i think they are tryna make me overdraft so i get charged","sadness","neutral"
"2488"," the branch banker could not access my payoff amount we had to call someone else absurd next loan will be elsewhere","unknown","negative"
"2489","“  what happened gg” when i pay my bills with my debit card somehow its not registering fixit","unknown","negative"
"2490"," getting the runaround on a short sale have someone contact me asap","unknown","positive"
"2491"," do  have a wells fargo auto twitter handle who can i speak to","unknown","positive"
"2492"," you guys blocked me from making payments then charge me late fees does that make sense","joy","positive"
"2493"," appreciate it tho bae edu00a0u00bdedu00b8u0098","joy","positive"
"2494"," we can look into your concern james please call the number on the back of the card…dw aint nobody got time fo dat dw","joy","negative"
"2495"," na im dun wit yall","anger","positive"
"2496"," well i walked in to open an account and this guy had the worst indian accent and i had to leave i couldn…","unknown","negative"
"2497"," well i walked in to open an account and this guy had the worst indian accent and i had to leave i couldnt deal","unknown","neutral"
"2498"," no acct  how do u know if u can help","unknown","positive"
"2499"," you guys are frustrating","anger","negative"
"2500"," yeah people that speak english","unknown","positive"
"2501"," we want the chance to help please tell us what happened no account numbers jw","joy","positive"
"2502"," how do i deposit an amex gift chequecan it be done mobile","unknown","positive"
"2503"," glad to see lovey made your day tl","joy","positive"
"2504"," were in foreclosure bc in 06 u approved me 4 a 701000 loan knowing full well i couldnt afford now were homeless","joy","positive"
"2505"," i often hear different variations of policies","unknown","positive"
"2506","“  hi brandon let us know if we can help in some way dq”","unknown","neutral"
"2507","the citi aadvantage platinum card would be better if it didnt have foreign transaction fees they are atrocious ","fear","neutral"
"2508","  do you have presale tickets to dave matthews band at the xfinity theatre in hartford ct june 12 2015","unknown","positive"
"2509"," please follow  and send a direct message to us at that handle jc","joy","positive"
"2510"," cual link","unknown","positive"
"2511"," your international banking number 44 2075008500 has been busy all morning too","unknown","negative"
"2512"," just sent you a dm i am really unimpressed by what happened this morning","unknown","positive"
"2513"," hi i have a question about reviving and old card if its possible and if so how to do it can we dm","unknown","negative"
"2514"," sir more than 2 business days are over we are yet to receive resolution","unknown","positive"
